InvoiceId,OrderDate,CustomerName,ShipPostalCode,ShipCity,ShipState,ShipCountry,ShipMode,BalanceDue,SubTotal,DiscountPercent,DiscountAmount,ShippingAmount,InvoiceTotal,OrderId,ProductName,SubCategory,Category,ProductId,Quantity,UnitPrice,ItemSubTotal
20168,2026-01-06,Nguyen Minh Anh,25908,Austin,Texas,United States,Second Class,6481.92,6457.07,,,24.85,6481.92,UN-2013-NG4971774-48094,"Laptop 14in, 16GB RAM",Computers,Technology,TEC-CO-4641,1.0,838.2264,838.23
20129,2025-07-04,Bruce Degenhardt,25096,Da Nang,Da Nang,Vietnam,Same Day,235.26,222.68,0.2,44.54,57.12,235.26,VI-2012-BR6448705-42815,"Premium Sketch Paper Pad, A4 120gsm",Art,Office Supplies,OFF-AR-7098,1.0,15.8111,15.81
20152,2023-07-08,Daniel Romero,85613,Helsinki,Uusimaa,Finland,First Class,1043.87,1068.7,0.05,53.44,28.61,1043.87,FI-2016-DA5059048-42352,"Bookshelf, Industrial Metal/Wood",Bookcases,Furniture,FUR-BO-2228,1.0,478.9071,478.91
20022,2024-06-28,Sofia Müller,63384,Berlin,Berlin,Germany,Same Day,869.03,854.97,,,14.06,869.03,GE-2015-SO4586084-46570,"Side Table, Oak Round 45cm",Tables,Furniture,FUR-TA-8265,1.0,33.738,33.74
20082,2023-11-25,Bruce Degenhardt,36713,Valencia,Valencian Community,Spain,Same Day,1481.38,1829.03,0.2,365.81,18.16,1481.38,SP-2012-BR1484348-49975,"Laptop Docking Station, USB-C",Accessories,Technology,TEC-AC-6432,1.0,97.2584,97.26
20120,2023-10-09,Aaron Bergman,82910,Hanoi,Hanoi,Vietnam,Standard Class,2448.94,2399.54,0.0,0.0,49.4,2448.94,VI-2012-AA5673599-49406,"Steel File Cabinet, 3-Drawer",Storage,Office Supplies,OFF-ST-1829,1.0,394.2048,394.2
20068,2024-09-13,Aisha Khan,17261,Cologne,North Rhine-Westphalia,Germany,Standard Class,369.43,454.7,0.2,90.94,5.67,369.43,GE-2013-AI9235577-41680,Gel Pen Set (12 colors),Art,Office Supplies,OFF-AR-7471,5.0,4.4128,22.06
20233,2024-09-07,Aisha Khan,29844,Helsinki,Uusimaa,Finland,Standard Class,1988.8,2458.12,0.2,491.62,22.3,1988.8,FI-2016-AI1552000-42938,"USB-C Charger 65W, GaN",Accessories,Technology,TEC-AC-7990,1.0,34.4669,34.47
20179,2024-07-22,Sofia Müller,63017,Helsinki,Uusimaa,Finland,Standard Class,2291.87,2512.44,0.1,251.24,30.67,2291.87,FI-2013-SO3673322-48163,"Tablet 10in, 64GB",Accessories,Technology,TEC-AC-4066,2.0,283.5462,567.09
20122,2025-05-30,Daniel Romero,28596,New York,New York,United States,First Class,654.29,676.97,0.075,50.77,28.09,654.29,UN-2012-DA9900022-43524,Monitor 27in IPS,Accessories,Technology,TEC-AC-3435,1.0,311.9498,311.95
20154,2026-01-04,Elina Virtanen,22765,Tampere,Pirkanmaa,Finland,Same Day,1293.48,1341.61,1.2,67.08,18.95,1293.48,FI-2015-EL1730386-46338,"Sticky Notes, 76x76mm (Pack of 12)",Paper,Office Supplies,OFF-PA-5026,2.0,11.9823,23.96
20193,2023-12-26,Bruce Degenhardt,15513,Ho Chi Minh City,Ho Chi Minh,Vietnam,Standard Class,3137.81,3669.07,0.15,550.36,19.1,3137.81,VI-2012-BR6811015-47247,Monitor 27in IPS,Accessories,Technology,TEC-AC-8848,1.0,164.562,164.56
20073,2025-06-15,David Philippe,87833,Seattle,Washington,United States,Same Day,837.83,835.74,0.05,41.79,43.88,837.83,UN-2014-DA1547605-43792,"Premium Sketch Paper Pad, A4 120gsm",Art,Office Supplies,OFF-AR-3248,4.0,7.3881,29.55
20190,2025-04-11,Aaron Bergman,32699,Da Nang,Da Nang,Vietnam,Same Day,2273.34,2348.6,0.05,117.43,42.17,2273.34,VI-2016-AA6743294-48950,Monitor 27in IPS,Accessories,Technology,TEC-AC-9614,2.0,316.6112,633.22
20234,2025-05-25,Daniel Romero,,New York,New York,United States,Second Class,2812.64,3451.15,0.2,690.23,51.72,2812.64,UN-2016-DA5034453-49284,"Smartphone, 256GB (Silver)",Phones,Technology,TEC-PH-9907,1.0,1192.0527,1192.05
20053,2024-02-03,David Philippe,26728,Da Nang,Da Nang,Vietnam,First Class,11619.48,13636.37,0.15,2045.46,28.57,11619.48,VI-2015-DA1454696-41375,"Smartphone, 256GB (Silver)",Phones,Technology,TEC-PH-6883,5.0,858.3884,4291.94
20049,2025-01-17,Aaron Bergman,80799,Austin,Texas,United States,First Class,6513.8,6995.28,0.075,524.65,43.17,6513.8,UN-2013-AA3530518-43788,"Archive Storage Box, Letter Size",Storage,Office Supplies,OFF-ST-6636,10.0,12.5455,125.46
20065,2025-03-26,David Philippe,82545,Austin,Texas,United States,Standard Class,955.97,1089.42,0.15,163.41,29.96,955.97,UN-2015-DA6549757-45764,"Premium Sketch Paper Pad, A4 120gsm",Art,Office Supplies,OFF-AR-5430,1.0,3.5734,3.57
20018,2026-01-17,Nguyen Minh Anh,26251,Madrid,Madrid,Spain,Same Day,1800.35,1965.95,0.1,196.6,31.0,1800.35,SP-2013-NG3219824-49355,"Sticky Notes, 76x76mm (Pack of 12)",Paper,Office Supplies,OFF-PA-4588,1.0,18.3322,18.33
20216,2025-06-25,Bruce Degenhardt,56164,Turku,Southwest Finland,Finland,First Class,1779.45,1941.32,0.1,194.13,32.26,1779.45,FI-2016-BR3938247-46999,"Smartphone, 128GB (Midnight)",Phones,Technology,TEC-PH-5602,1.0,785.1923,785.19
20220,2023-06-15,Bruce Degenhardt,59551,Cologne,North Rhine-Westphalia,Germany,First Class,5495.42,6415.87,0.15,962.38,41.93,5495.42,GE-2012-BR4156856-49626,"Archive Storage Box, Letter Size",Storage,Office Supplies,OFF-ST-9674,3.0,17.57,52.71
20023,2024-08-26,David Philippe,47503,Hamburg,Hamburg,Germany,Same Day,4915.6,4894.28,0.0,0.0,21.32,4915.6,GE-2016-DA9164991-42536,"Dining Chair Set (2-Pack), Grey",Chairs,Furniture,FUR-CH-3615,1.0,109.5714,109.57
20014,2024-07-04,Aisha Khan,23786,Barcelona,Catalonia,Spain,First Class,2209.86,2719.45,0.2,543.89,34.3,2209.86,SP-2012-AI9153566-41133,"Dining Chair Set (2-Pack), Grey",Chairs,Furniture,FUR-CH-5366,6.0,223.257,1339.54
20039,2024-08-04,Aisha Khan,77254,Turku,Southwest Finland,Finland,First Class,6791.6,7332.7,0.075,549.95,8.85,6791.6,FI-2016-AI4305700-45967,"Tablet 10in, 64GB",Accessories,Technology,TEC-AC-1916,2.0,393.0061,786.01
20030,2024-09-09,Bruce Degenhardt,99376,Turku,Southwest Finland,Finland,Second Class,3336.45,3671.76,0.1,367.18,31.87,3336.45,FI-2014-BR4415796-44325,"Smartphone, 256GB (Silver)",Phones,Technology,TEC-PH-7363,3.0,1151.4045,3454.21
20015,2025-10-30,Elina Virtanen,31644,New York,New York,United States,Standard Class,8011.73,8850.21,0.1,885.02,46.54,8011.73,UN-2016-EL8099076-43470,"Laptop Docking Station, USB-C",Accessories,Technology,TEC-AC-3846,1.0,130.2137,130.21
20138,2025-03-16,Aaron Bergman,57179,Turku,Southwest Finland,Finland,Same Day,522.43,474.02,,,48.41,522.43,FI-2015-AA6676858-49795,"A4 Lever-Arch Binder, 5cm Spine (Blue)",Binders,Office Supplies,OFF-BI-6878,10.0,2.2821,22.82
20034,2025-02-23,Elina Virtanen,63265,Seattle,Washington,United States,Second Class,7905.04,8539.11,0.075,640.43,6.36,7905.04,UN-2013-EL3726327-42900,"Wireless Mouse, Ergonomic",Accessories,Technology,TEC-AC-6761,10.0,50.3252,503.25
20210,2023-12-04,Corey Catlett,59081,Hanoi,Hanoi,Vietnam,Same Day,4738.99,4696.44,,,42.55,4738.99,VI-2015-CO7333337-46154,"Copy Paper, A4 (500 sheets)",Paper,Office Supplies,OFF-PA-4084,5.0,9.5055,47.53
20189,2025-06-24,Nguyen Minh Anh,63788,Hanoi,Hanoi,Vietnam,Same Day,2720.95,2685.1,0.0,0.0,35.85,2720.95,VI-2012-NG3316639-48498,"Executive Desk, L-Shape (Espresso)",Tables,Furniture,FUR-TA-9035,1.0,313.1802,313.18
20177,2024-12-01,Aaron Bergman,65368,Turku,Southwest Finland,Finland,Same Day,3453.3,3824.96,0.1,382.5,10.84,3453.3,FI-2013-AA7216632-48437,"Dining Chair Set (2-Pack), Grey",Chairs,Furniture,FUR-CH-4584,1.0,165.2897,165.29
20187,2024-11-21,Aisha Khan,88238,Da Nang,Da Nang,Vietnam,Same Day,3742.02,4122.89,0.1,412.29,31.42,3742.02,VI-2014-AI4817541-40841,"Modular Bookcase, Walnut (6-Cube)",Bookcases,Furniture,FUR-BO-6435,10.0,206.6297,2066.3
20090,2025-10-18,Bruce Degenhardt,54376,Seattle,Washington,United States,Same Day,663.68,655.35,0.075,49.15,57.48,663.68,UN-2012-BR6512415-48742,"Standing Desk Converter, 32in",Tables,Furniture,FUR-TA-6582,1.0,392.3855,392.39
20198,2023-03-20,Bruce Degenhardt,45222,Madrid,Madrid,Spain,First Class,745.8,836.38,0.15,125.46,34.88,745.8,SP-2014-BR5774152-47444,"Laptop Docking Station, USB-C",Accessories,Technology,TEC-AC-6301,1.0,93.7252,93.73
20231,2023-08-14,Aisha Khan,22256,Austin,Texas,United States,Same Day,3574.49,3855.57,0.075,289.17,8.09,3574.49,UN-2015-AI7327855-49055,"Copy Paper, A4 (500 sheets)",Paper,Office Supplies,OFF-PA-3320,1.0,13.1578,42.28
20224,2024-05-28,Sofia Müller,12125,Hanoi,Hanoi,Vietnam,Standard Class,2701.51,2685.72,0.0,0.0,15.79,2701.51,VI-2016-SO8005797-44836,"Laptop Docking Station, USB-C",Accessories,Technology,TEC-AC-6978,1.0,153.5104,153.51
20156,2024-02-23,David Philippe,39362,Valencia,Valencian Community,Spain,Second Class,1019.07,997.93,,,21.14,1019.07,SP-2013-DA2058651-47498,"USB-C Charger 65W, GaN",Accessories,Technology,TEC-AC-7481,10.0,20.5568,205.57
20080,2025-09-18,Daniel Romero,61324,Turku,Southwest Finland,Finland,Standard Class,1126.21,1366.14,0.2,273.23,33.3,1126.21,FI-2014-DA2944841-46622,"Storage Ottoman, Fabric",Furnishings,Furniture,FUR-FU-6285,1.0,176.6205,176.62
20135,2025-03-26,Bruce Degenhardt,20172,Berlin,Berlin,Germany,First Class,6442.57,6925.03,0.075,519.38,36.92,6442.57,GE-2016-BR9507186-46299,"Mechanical Keyboard, TKL",Accessories,Technology,TEC-AC-8157,5.0,132.6393,663.2
20125,2023-10-15,Bruce Degenhardt,46872,Barcelona,Catalonia,Spain,Same Day,2266.66,2239.92,0.0,0.0,26.74,2266.66,SP-2016-BR6174418-40744,"Executive Desk, L-Shape (Espresso)",Tables,Furniture,FUR-TA-6846,2.0,715.8722,1431.74
20067,2026-02-08,Mikko Laine,47093,Ho Chi Minh City,Ho Chi Minh,Vietnam,First Class,8444.63,8873.43,0.05,443.67,14.87,8444.63,VI-2013-MI5970190-43727,"Laptop 14in, 16GB RAM",Computers,Technology,TEC-CO-3872,4.0,941.4821,3765.93
20208,2023-06-28,Elina Virtanen,70604,Ho Chi Minh City,Ho Chi Minh,Vietnam,Standard Class,418.3,516.41,0.2,103.28,5.17,418.3,VI-2012-EL7642917-44169,"Wireless Mouse, Ergonomic",Accessories,Technology,TEC-AC-5825,1.0,24.0842,24.08
20117,2024-12-01,Bruce Degenhardt,32531,Barcelona,Catalonia,Spain,Second Class,1828.5,2273.5,0.2,454.7,9.7,1828.5,SP-2015-BR2126310-41494,"Modular Bookcase, Walnut (6-Cube)",Bookcases,Furniture,FUR-BO-7415,10.0,133.9246,1339.25
20160,2025-07-30,Mikko Laine,33652,Hanoi,Hanoi,Vietnam,Standard Class,2749.32,2850.5,0.05,142.53,41.35,2749.32,VI-2014-MI2721307-41311,"Sticky Notes, 76x76mm (Pack of 12)",Paper,Office Supplies,OFF-PA-6213,10.0,7.5343,75.34
20083,2023-03-30,Elina Virtanen,63477,Austin,Texas,United States,First Class,2778.98,2738.36,,,40.62,2778.98,UN-2013-EL2903561-47560,"Copy Paper, A4 (500 sheets)",Paper,Office Supplies,OFF-PA-2705,5.0,4.6877,23.44
20093,2026-02-21,Corey Catlett,84178,New York,New York,United States,Second Class,1665.66,1791.96,0.1,179.2,52.9,1665.66,UN-2013-CO3937176-41293,"Mechanical Keyboard, TKL",Accessories,Technology,TEC-AC-2274,2.0,91.8194,183.64
20166,2025-08-31,Nguyen Minh Anh,48100,Valencia,Valencian Community,Spain,Standard Class,536.69,414.56,0.0,0.0,51.91,536.69,SP-2015-NG4358435-42009,"A4 Lever-Arch Binder, 5cm Spine (Blue)",Binders,Office Supplies,OFF-BI-3750,1.0,10.2166,10.22
20137,2023-08-21,Elina Virtanen,50345,Valencia,Valencian Community,Spain,Second Class,474.38,476.28,0.075,35.72,33.82,474.38,SP-2012-EL5156449-47172,"USB-C Charger 65W, GaN",Accessories,Technology,TEC-AC-6500,5.0,15.6268,78.13
20213,2023-05-06,Corey Catlett,90600,Seattle,Washington,United States,First Class,7494.99,7457.32,,,37.67,7494.99,UN-2013-CO4457475-41102,"Side Table, Oak Round 45cm",Tables,Furniture,FUR-TA-5088,1.0,58.2957,58.3
20228,2025-11-15,David Philippe,9031,Madrid,Madrid,Spain,First Class,1708.33,1674.21,,,34.12,1708.33,SP-2016-DA7901115-40194,"Smartphone, 256GB (Silver)",Phones,Technology,TEC-PH-2770,1.0,486.1106,486.11
20016,2026-05-09,Aaron Bergman,67423,Austin,Texas,United States,Same Day,486.52,462.93,,,23.59,486.52,UN-2012-AA5159166-43681,"Steel File Cabinet, 3-Drawer",Storage,Office Supplies,OFF-ST-7875,1.0,380.7477,380.75
20071,2024-06-06,Elina Virtanen,59856,Da Nang,Da Nang,Vietnam,Same Day,2643.26,2834.01,0.075,212.55,21.8,2643.26,VI-2015-EL5988757-49642,"Archive Storage Box, Letter Size",Storage,Office Supplies,OFF-ST-7204,3.0,13.3745,40.12
20201,2026-01-20,Aaron Bergman,21368,Ho Chi Minh City,Ho Chi Minh,Vietnam,Same Day,7266.48,7831.01,0.075,587.33,22.8,7266.48,VI-2012-AA4100114-42303,"Executive Leather Chair, Black",Chairs,Furniture,FUR-CH-8855,10.0,648.6981,6486.98
20054,2023-06-12,Bruce Degenhardt,59689,Hanoi,Hanoi,Vietnam,Standard Class,637.93,622.17,0.05,31.11,46.87,637.93,VI-2013-BR8628588-45355,"USB-C Charger 65W, GaN",Accessories,Technology,TEC-AC-4695,1.0,39.8208,39.82
20001,2024-06-20,Elina Virtanen,89022,Cologne,North Rhine-Westphalia,Germany,First Class,5591.09,6025.91,0.075,451.94,17.12,5591.09,GE-2016-EL4335942-48928,"Smartphone, 256GB (Silver)",Phones,Technology,TEC-PH-1547,2.0,465.0585,930.12
20099,2023-05-21,Bruce Degenhardt,67780,Seattle,Washington,United States,First Class,3923.59,3868.56,,,55.03,3923.59,UN-2016-BR7121355-42153,"Bookshelf, Industrial Metal/Wood",Bookcases,Furniture,FUR-BO-2715,1.0,226.5962,226.6
20172,2024-06-05,Aaron Bergman,42007,Valencia,Valencian Community,Spain,Standard Class,2553.77,2936.67,0.15,440.5,57.6,2553.77,SP-2012-AA5204459-43216,Monitor 27in IPS,Accessories,Technology,TEC-AC-7151,1.0,344.9558,344.96
20151,2023-10-15,Bruce Degenhardt,41148,San Francisco,California,United States,Standard Class,2662.76,2835.26,0.075,212.64,40.14,2662.76,UN-2012-BR1801102-43906,"Stapler, Heavy Duty",Fasteners,Office Supplies,OFF-FA-2525,3.0,29.1672,87.5
20243,2025-12-11,Mikko Laine,48415,Madrid,Madrid,Spain,Second Class,1520.48,1594.85,0.05,79.74,5.37,1520.48,SP-2015-MI2794698-42219,"Sticky Notes, 76x76mm (Pack of 12)",Paper,Office Supplies,OFF-PA-8909,1.0,10.9012,10.9
20050,2025-06-28,Corey Catlett,53370,Seattle,Washington,United States,Same Day,2164.13,2670.02,0.2,534.0,28.11,2164.13,UN-2015-CO2044645-43388,"Wireless Headset, Noise Cancelling",Accessories,Technology,TEC-AC-3703,10.0,226.8482,2268.48
20157,2023-05-26,Aaron Bergman,50757,Cologne,North Rhine-Westphalia,Germany,Same Day,2135.62,2089.19,,,46.43,2135.62,GE-2016-AA8942330-44150,"Executive Desk, L-Shape (Espresso)",Tables,Furniture,FUR-TA-1877,1.0,481.7662,481.77
20007,2024-12-25,Aisha Khan,50121,Turku,Southwest Finland,Finland,First Class,3042.25,3025.65,,,16.6,3042.25,FI-2014-AI7730428-44386,"Side Table, Oak Round 45cm",Tables,Furniture,FUR-TA-7705,6.0,93.5936,561.56
20101,2025-11-12,Bruce Degenhardt,54397,Austin,Texas,United States,First Class,2590.98,3166.02,0.2,633.2,58.16,2590.98,UN-2015-BR2263313-42306,"Mechanical Keyboard, TKL",Accessories,Technology,TEC-AC-9849,2.0,134.1807,268.36
20240,2023-04-24,Daniel Romero,56388,Hanoi,Hanoi,Vietnam,First Class,1862.32,1841.27,,,21.05,1862.32,VI-2016-DA6443037-46311,"Storage Ottoman, Fabric",Furnishings,Furniture,FUR-FU-4891,1.0,46.949,46.95
20163,2025-08-15,Aisha Khan,36645,Tampere,Pirkanmaa,Finland,First Class,2159.83,2273.09,0.075,170.48,57.22,2159.83,FI-2013-AI7145971-45933,"Copy Paper, A4 (500 sheets)",Paper,Office Supplies,OFF-PA-9043,1.0,3.6541,3.65
20167,2025-08-29,Daniel Romero,51889,Hanoi,Hanoi,Vietnam,Standard Class,4985.74,6215.1,0.2,1243.02,13.66,4985.74,VI-2012-DA5871470-44914,"Modular Bookcase, Walnut (6-Cube)",Bookcases,Furniture,FUR-BO-8005,1.0,246.6563,246.66
20047,2024-12-10,David Philippe,86262,Tampere,Pirkanmaa,Finland,Same Day,1146.34,1287.01,0.15,193.05,52.38,1146.34,FI-2016-DA8481188-42607,"USB-C Charger 65W, GaN",Accessories,Technology,TEC-AC-8869,2.0,20.3343,40.67
20161,2025-07-21,Sofia Müller,37092,Barcelona,Catalonia,Spain,Standard Class,781.83,802.15,0.1,80.22,59.9,781.83,SP-2015-SO1710601-45776,"Side Table, Oak Round 45cm",Tables,Furniture,FUR-TA-3798,2.0,117.8205,235.64
20103,2025-04-20,Aaron Bergman,15101,Valencia,Valencian Community,Spain,Second Class,1455.4,1473.75,0.05,73.69,55.34,1455.4,SP-2015-AA1419843-49198,"Archive Storage Box, Letter Size",Storage,Office Supplies,OFF-ST-2892,2.0,17.9127,35.83
20059,2023-05-25,Aaron Bergman,89927,Turku,Southwest Finland,Finland,Same Day,3067.52,3580.88,0.15,537.13,23.77,3067.52,FI-2014-AA2156902-48289,"Archive Storage Box, Letter Size",Storage,Office Supplies,OFF-ST-9013,2.0,4.7316,9.46
20223,2025-03-07,Elina Virtanen,40590,Barcelona,Catalonia,Spain,Same Day,3029.73,3004.34,0.0,0.0,25.39,3029.73,SP-2012-EL8876742-45246,"Stapler, Heavy Duty",Fasteners,Office Supplies,OFF-FA-7349,1.0,20.4698,20.47
20109,2024-04-29,Mikko Laine,38306,Seattle,Washington,United States,Second Class,2032.23,2011.98,,,20.25,2032.23,UN-2014-MI3475548-49764,"Premium Sketch Paper Pad, A4 120gsm",Art,Office Supplies,OFF-AR-7052,1.0,12.8071,12.81
20143,2026-02-12,Aisha Khan,64240,Tampere,Pirkanmaa,Finland,Second Class,1102.11,1087.16,0.0,0.0,14.95,1102.11,FI-2016-AI7320310-42527,"Bookshelf, Industrial Metal/Wood",Bookcases,Furniture,FUR-BO-8204,5.0,196.4093,982.05
20242,2023-07-09,Sofia Müller,66973,Hanoi,Hanoi,Vietnam,Standard Class,10044.68,12544.31,0.2,2508.86,9.23,10044.68,VI-2015-SO6029008-47933,"Laptop 14in, 16GB RAM",Computers,Technology,TEC-CO-5400,10.0,708.5574,7085.57
20040,2024-12-03,Daniel Romero,27682,Valencia,Valencian Community,Spain,Standard Class,1112.68,1284.02,0.15,192.6,21.26,1112.68,SP-2015-DA6472441-46592,"Smartphone, 128GB (Midnight)",Phones,Technology,TEC-PH-2584,1.0,700.8847,30.93
20141,2026-02-12,Daniel Romero,50338,Madrid,Madrid,Spain,Same Day,9049.31,9502.44,0.05,475.12,21.99,9049.31,SP-2016-DA7070468-40298,"Smartphone, 256GB (Silver)",Phones,Technology,TEC-PH-9871,4.0,1178.0292,4712.12
20044,2023-06-04,Nguyen Minh Anh,72278,Seattle,Washington,United States,First Class,3251.81,3207.3,0.0,0.0,44.51,3251.81,UN-2015-NG7953166-49431,"Copy Paper, A4 (500 sheets)",Paper,Office Supplies,OFF-PA-4727,6.0,3.7318,22.39
20232,2023-08-18,David Philippe,66988,Cologne,North Rhine-Westphalia,Germany,Standard Class,1292.05,1274.41,,,17.64,1292.05,GE-2016-DA2599906-48653,"Premium Sketch Paper Pad, A4 120gsm",Art,Office Supplies,OFF-AR-9561,4.0,24.2438,96.98
20062,2025-04-16,Aaron Bergman,13762,San Francisco,California,United States,Same Day,1011.64,987.12,0.0,0.0,24.52,1011.64,UN-2014-AA4050766-47988,"USB-C Charger 65W, GaN",Accessories,Technology,FUR-BO-99999,10.0,63.491,634.91
20042,2024-05-05,Corey Catlett,46010,Barcelona,Catalonia,Spain,Standard Class,568.26,648.84,0.15,97.33,16.75,568.26,SP-2015-CO8411939-47244,"Archive Storage Box, Letter Size",Storage,Office Supplies,OFF-ST-5896,1.0,10.5013,10.5
20221,2024-05-02,Aaron Bergman,49740,San Francisco,California,United States,First Class,2323.86,2663.39,0.15,399.51,59.98,2323.86,UN-2013-AA4188068-41922,"Laptop Docking Station, USB-C",Accessories,Technology,TEC-AC-1568,6.0,187.1074,1122.64
20239,2024-09-04,Daniel Romero,27367,Ho Chi Minh City,Ho Chi Minh,Vietnam,First Class,613.85,642.6,0.1,64.26,35.51,613.85,VI-2013-DA8230636-47353,"Desk Organizer Tray, Bamboo",Storage,Office Supplies,OFF-ST-3415,1.0,38.3762,38.38
20245,2024-12-04,Sofia Müller,62199,San Francisco,California,United States,Standard Class,1806.41,2235.1,1.2,447.02,18.33,1806.41,UN-2014-SO9237735-49435,"Steel File Cabinet, 3-Drawer",Storage,Office Supplies,OFF-ST-3832,1.0,410.5361,410.54
20204,2023-10-28,Bruce Degenhardt,32088,Valencia,Valencian Community,Spain,Second Class,2073.8,2043.78,0.0,0.0,30.02,2073.8,SP-2013-BR3240912-47834,"Smartphone, 256GB (Silver)",Phones,Technology,TEC-PH-4157,1.0,482.0069,482.01
20005,2023-09-24,Corey Catlett,46549,Cologne,North Rhine-Westphalia,Germany,Same Day,4636.52,4863.16,0.05,243.16,16.52,4636.52,GE-2014-CO3728882-46065,"Ergonomic Task Chair, Mesh Back",Chairs,Furniture,FUR-CH-8133,2.0,349.29,698.58
20209,2023-06-02,Corey Catlett,55159,Seattle,Washington,United States,First Class,13684.27,14786.51,0.075,1108.99,6.75,13684.27,UN-2016-CO2010921-41130,"Wireless Headset, Noise Cancelling",Accessories,Technology,TEC-AC-3422,10.0,94.1561,941.56
20181,2025-10-20,Bruce Degenhardt,43173,Barcelona,Catalonia,Spain,First Class,2774.21,2872.84,0.05,143.64,45.01,2774.21,SP-2012-BR8229768-42194,"Tablet 10in, 64GB",Accessories,Technology,TEC-AC-2097,1.0,323.5967,323.6
20249,2023-05-16,Aaron Bergman,80373,Da Nang,Da Nang,Vietnam,First Class,2104.8,2064.22,0.0,0.0,40.58,2104.8,VI-2012-AA5164624-45816,"Premium Sketch Paper Pad, A4 120gsm",Art,Office Supplies,OFF-AR-6343,2.0,14.4331,28.87
20076,2025-06-03,Bruce Degenhardt,40799,Valencia,Valencian Community,Spain,Same Day,4288.28,4234.36,,,53.92,4288.28,SP-2015-BR2349590-49798,"Tablet 10in, 64GB",Accessories,Technology,TEC-AC-1202,10.0,397.4032,3974.03
20017,2024-06-15,Mikko Laine,48964,Tampere,Pirkanmaa,Finland,First Class,8880.32,8825.52,,,54.8,8880.32,FI-2012-MI1987737-43750,"Smartphone, 256GB (Silver)",Phones,Technology,TEC-PH-7874,1.0,760.8318,760.83
20081,2025-06-25,Aisha Khan,34701,Hamburg,Hamburg,Germany,Standard Class,2962.34,3693.12,0.2,738.62,7.84,2962.34,GE-2016-AI9363326-47242,"Standing Desk Converter, 32in",Tables,Furniture,FUR-TA-2641,1.0,271.3125,271.31
20115,2024-12-26,Corey Catlett,98401,Tampere,Pirkanmaa,Finland,Standard Class,5410.3,5837.68,0.075,437.83,10.45,5410.3,FI-2015-CO9481739-49919,"Executive Leather Chair, Black",Chairs,Furniture,FUR-CH-5687,6.0,813.6978,4882.19
20178,2023-11-07,Bruce Degenhardt,68930,San Francisco,California,United States,Second Class,1112.38,1110.93,0.05,55.55,57.0,1112.38,UN-2013-BR2624230-40829,Monitor 27in IPS,Accessories,Technology,TEC-AC-7732,9999.0,247.2522,494.5
20184,2025-12-20,Aisha Khan,15939,San Francisco,California,United States,First Class,1774.13,1937.78,0.1,193.78,30.13,1774.13,UN-2013-AI6587495-47761,"Archive Storage Box, Letter Size",Storage,Office Supplies,OFF-ST-8750,1.0,6.2718,6.27
20112,2025-03-12,Elina Virtanen,87812,Ho Chi Minh City,Ho Chi Minh,Vietnam,First Class,878.12,967.48,0.1,96.75,7.39,878.12,VI-2015-EL9453010-43629,"Premium Sketch Paper Pad, A4 120gsm",Art,Office Supplies,OFF-AR-3356,10.0,16.3904,163.9
20024,2024-12-03,Aisha Khan,16687,Berlin,Berlin,Germany,Same Day,2569.68,2511.84,,,57.84,2569.68,GE-2016-AI9910817-42579,"Wireless Mouse, Ergonomic",Accessories,Technology,TEC-AC-7581,1.0,38.9139,38.91
20121,2023-04-24,Mikko Laine,55154,Tampere,Pirkanmaa,Finland,First Class,4228.67,4425.64,0.05,221.28,24.31,4228.67,FI-2013-MI5584716-45062,Monitor 27in IPS,Accessories,Technology,TEC-AC-6431,2.0,153.8015,307.6
20206,2023-10-17,Aisha Khan,43891,Madrid,Madrid,Spain,Second Class,129.17,81.23,0.05,4.06,52.0,129.17,SP-2016-AI3514105-42695,"Archive Storage Box, Letter Size",Storage,Office Supplies,OFF-ST-5400,3.0,3.3844,10.15
20214,2023-06-09,Nguyen Minh Anh,15798,Da Nang,Da Nang,Vietnam,Same Day,4194.43,4147.94,0.0,0.0,46.49,4194.43,VI-2015-NG4931560-48843,"Laptop 14in, 16GB RAM",Computers,Technology,TEC-CO-5965,2.0,916.3293,1832.66
20133,2025-12-07,David Philippe,84004,Cologne,North Rhine-Westphalia,Germany,Same Day,471.69,442.5,0.0,0.0,29.19,471.69,GE-2016-DA6422534-45179,"Archive Storage Box, Letter Size",Storage,Office Supplies,OFF-ST-2609,2.0,5.5533,11.11
